Date,0
2024-08-09,
2024-08-12,0.003348934396619741
2024-08-13,0.022195235504317436
2024-08-14,0.004021276436176402
2024-08-15,0.021826032918923356
2024-08-16,0.0020433253747517365
2024-08-19,0.012308030751960297
2024-08-20,-0.0025405882154033057
2024-08-21,0.004732345269749994
2024-08-22,-0.014035232137451703
2024-08-23,0.013261406315583812
2024-08-26,-0.0064765938973121
2024-08-27,0.003153504000374641
2024-08-28,-0.00906112441599578
2024-08-29,-0.0033776021223582923
2024-08-30,0.011064300008527851
2024-09-03,-0.03090754894492529
2024-09-04,-0.0022941441044902703
2024-09-05,-0.0022014303838456817
2024-09-06,-0.02042884717427225
2024-09-09,0.013169306609974597
2024-09-10,0.00850491740169601
2024-09-11,0.019746531481470254
2024-09-12,0.008341875489633343
2024-09-13,0.005489979598992712
2024-09-16,-0.0005366443849087689
2024-09-17,-0.00041822279623326963
2024-09-18,-0.005340040980766637
2024-09-19,0.02209513718473595
2024-09-20,-0.0030595614611369504
2024-09-23,0.00142309281333759
2024-09-24,0.004385388291939041
2024-09-25,-0.0003948853808769747
2024-09-26,0.007777368086217829
2024-09-27,-0.004509850837775354
2024-09-30,0.003562764325769408
2024-10-01,-0.01515048405381041
2024-10-02,0.003171737462210622
2024-10-03,0.0004996044898221365
2024-10-04,0.010022598487379764
2024-10-07,-0.008193124011295395
2024-10-08,0.012940651796867497
2024-10-09,0.008640382578543049
2024-10-10,-0.001218873732575876
2024-10-11,0.004639383196304392
2024-10-14,0.01004668561001756
2024-10-15,-0.013274356309707948
2024-10-16,0.004000191368753958
2024-10-17,0.0012132881719437716
2024-10-18,0.003749505895539329
2024-10-21,0.000584040809599684
2024-10-22,-0.0008555289395310473
2024-10-23,-0.011193042297257018
2024-10-24,0.002571588865822827
2024-10-25,0.0017505815703563687
2024-10-28,0.0019274850872913695
2024-10-29,0.006298583727686324
2024-10-30,-0.00806507675975452
2024-10-31,-0.024409789317459674
2024-11-01,0.00554789783645222
2024-11-04,-0.0015266937439008645
2024-11-05,0.01300977210399772
2024-11-06,0.02692916696658587
2024-11-07,0.011467469734858328
2024-11-08,0.002229251299650681
2024-11-11,-0.0012689077843063947
2024-11-12,-0.001520237674348546
2024-11-13,-0.0012890523918891452
2024-11-14,-0.005410466743347043
2024-11-15,-0.017586749775251098
2024-11-18,0.0037460764037105855
2024-11-19,0.005659033467042063
2024-11-20,-9.41701053574384e-05
2024-11-21,0.007613554511452048
2024-11-22,0.0024350691661657376
2024-11-25,0.0023177419054368543
2024-11-26,0.004823744214973313
2024-11-27,-0.007198761326939996
2024-11-29,0.007311754843690066
2024-12-02,0.00489637947861068
2024-12-03,0.0016264836098020654
2024-12-04,0.011142767506330344
2024-12-05,-0.003237530779616682
2024-12-06,0.0028658432062210974
2024-12-09,-0.005943596218090575
2024-12-10,-0.0075458676782809595
2024-12-11,0.010499984308937239
2024-12-12,-0.005440084952949809
2024-12-13,0.0015347167956143437
2024-12-16,0.006520601222533173
2024-12-17,-0.005056323808773012
2024-12-18,-0.031009467705646145
2024-12-19,2.5330344405749582e-05
2024-12-20,0.0130506211705554
2024-12-23,0.007769823560168954
2024-12-24,0.010701626938455933
2024-12-26,0.00040722014594685163
2024-12-27,-0.011694942530978403
2024-12-30,-0.011861518291264583
2024-12-31,-0.005476461379046294
2025-01-02,-0.0023085140757243662
2025-01-03,0.014146844818686334
2025-01-06,0.008513563828889303
2025-01-07,-0.014779487622885858
2025-01-08,0.0006329394512952557
2025-01-10,-0.017832706543243693
2025-01-13,-0.0018850610416292213
2025-01-14,0.002058649823844894
2025-01-15,0.018899961965027013
2025-01-16,-0.004001394658099878
2025-01-17,0.012127346306302257
2025-01-21,0.008978341541221813
2025-01-22,0.012256289235120876
2025-01-23,0.003947045114409154
2025-01-24,-0.005918593852689891
2025-01-27,-0.028053168290502774
2025-01-28,0.015822722238225496
2025-01-29,-0.005900331793526204
2025-01-30,0.004142507540947404
2025-01-31,-0.005564336958384453
2025-02-03,-0.009541666196999945
2025-02-04,0.009895879545090216
2025-02-05,0.00810518182769222
2025-02-06,0.002976784369875185
2025-02-07,-0.008874355531272781
2025-02-10,0.009839742747786363
2025-02-11,0.0003838264488980059
2025-02-12,-0.0028123810831951926
2025-02-13,0.011976965826005116
2025-02-14,0.0013085770686430465
2025-02-18,0.005388034237414719
2025-02-19,0.0012590979192375952
2025-02-20,-0.004011382613009285
2025-02-21,-0.02137296647643188
2025-02-24,-0.008563026701728881
2025-02-25,-0.008164470481644438
2025-02-26,0.004628894537249373
2025-02-27,-0.02404597818546368
2025-02-28,0.014610259678861138
2025-03-03,-0.022758934556917423
2025-03-04,-0.0075413343894801255
2025-03-05,0.01219303126773954
2025-03-06,-0.021919820536276703
2025-03-07,0.008978499145938247
2025-03-10,-0.03310723083423649
2025-03-11,-0.006350550282760659
2025-03-12,0.009404804816306057
2025-03-13,-0.015735495999901275
2025-03-14,0.024644024030892275
2025-03-17,0.007523861613802696
2025-03-18,-0.012569086372143358
2025-03-19,0.011833416650454964
2025-03-20,-0.0044840619388967
2025-03-21,0.0012981902918835163
2025-03-24,0.018439771677556484
2025-03-25,0.0026228647808111297
2025-03-26,-0.01603778738594548
2025-03-27,-0.005599430129694572
2025-03-28,-0.021742752754579223
2025-03-31,0.00391022876313567
2025-04-01,0.004731764000653138
2025-04-02,0.007074096836971711
2025-04-03,-0.05707810905987902
2025-04-04,-0.061502226371657504
2025-04-07,0.0010263210201028497
2025-04-08,-0.017555231760314816
2025-04-09,0.11600181433938435
2025-04-10,-0.044379835031419915
